16148520	44685373
147202533	44685373
234213114	44685373
14860994	44685373
32156729	22930902
32156729	14705603
20749899	247412653
20749899	266670642
20749899	22930902
20749899	83264081
20749899	14705603
20749899	27553579
22538359	14705603
22538359	22930902
61232629	22279004
61232629	247412653
61232629	190738551
21013856	247412653
21013856	12993222
21013856	14705603
162068086	22279004
162068086	12993222
162068086	14705603
247412653	389503094
247412653	891340057
247412653	213948594
247412653	288815950
247412653	605569038
247412653	322161329
247412653	197284736
247412653	20749899
247412653	22930902
247412653	23597396
247412653	27553579
247412653	283161337
247412653	26157329
247412653	12993222
247412653	14705603
247412653	234906388
247412653	120849748
247412653	151110400
247412653	47533676
247412653	210833106
247412653	190738551
22279004	162068086
22279004	61232629
22279004	247412653
22279004	47533676
143429229	22930902
143429229	14705603
143429229	12993222
2771399703	22930902
2771399703	14705603
2771399703	12993222
26157329	247412653
26157329	70315912
481694798	14705603
251464391	14705603
212479621	12993222
293559261	247412653
293559261	12993222
22930902	12993222
70315912	26157329
12993222	283161337
12993222	234906388
12993222	28115447
12993222	20749899
12993222	266670642
12993222	23597396
12993222	151110400
12993222	83264081
12993222	247412653
12993222	27553579
12993222	22930902
12993222	14705603
122099232	247412653
122099232	12993222
122099232	14705603
122099232	22930902
16990814	288815950
16990814	991234315
16990814	21419098
991234315	16990814
14705603	190738551
14705603	22930902
14705603	234906388
14705603	283161337
14705603	12993222
14705603	247412653
14705603	151110400
14705603	23597396
210833106	14705603
210833106	605569038
210833106	247412653
210833106	190738551
27024782	190738551
891340057	70315912
891340057	371076950
891340057	14705603
891340057	247412653
528240720	12993222
197284736	234906388
197284736	23597396
197284736	151110400
197284736	190738551
197284736	247412653
197284736	605569038
197284736	389503094
197284736	14705603
197284736	213948594
197284736	120849748
94375347	288815950
94375347	605569038
94375347	247412653
94375347	190738551
94375347	22930902
94375347	28115447
476892596	12993222
23597396	213948594
23597396	247412653
23597396	151110400
23597396	234906388
23597396	27553579
23597396	47533676
23597396	190738551
23597396	12993222
23597396	22930902
23597396	14705603
83264081	247412653
83264081	234906388
83264081	266670642
83264081	23597396
83264081	151110400
83264081	20749899
83264081	14705603
83264081	22930902
83264081	27553579
83264081	12993222
20834877	12993222
20834877	330103338
605569038	122094080
605569038	288815950
605569038	12993222
605569038	197284736
605569038	14705603
605569038	190738551
605569038	210833106
605569038	247412653
74037628	247412653
26507514	12993222
30685336	27553579
30685336	22930902
190738551	397599412
190738551	210833106
190738551	288815950
190738551	605569038
190738551	283161337
190738551	47401322
190738551	47533676
190738551	197284736
190738551	151110400
190738551	234906388
190738551	23597396
190738551	12993222
190738551	247412653
190738551	14705603
322613599	12993222
896470190	14705603
371076950	14705603
371076950	12993222
371076950	47533676
397599412	288815950
397599412	605569038
397599412	247412653
397599412	190738551
2327830338	288815950
551392131	22930902
27553579	151110400
27553579	234906388
27553579	247412653
27553579	83264081
27553579	23597396
27553579	22930902
27553579	20749899
27553579	14705603
27553579	12993222
731440710	14705603
731440710	12993222
47533676	247412653
47533676	47401322
213948594	23597396
213948594	272725014
213948594	247412653
213948594	389503094
213948594	197284736
213948594	120849748
32948422	12993222
591940440	22930902
27148163	22930902
27148163	12993222
27148163	14705603
47401322	47533676
266670642	83264081
266670642	247412653
266670642	14705603
266670642	20749899
266670642	27553579
266670642	22930902
266670642	12993222
34797684	14705603
272725014	213948594
608207306	210833106
457137307	247412653
457137307	14705603
457137307	22930902
457137307	12993222
521871577	70315912
32389683	27553579
32389683	12993222
32389683	22930902
389503094	247412653
389503094	197284736
288815950	16990814
288815950	605569038
288815950	247412653
288815950	190738551
288815950	397599412
40222250	22930902
40982075	12993222
283161337	190738551
283161337	151110400
283161337	12993222
283161337	247412653
283161337	14705603
133008561	247412653
133008561	14705603
21419098	288815950
21419098	16990814
122094080	605569038
122094080	190738551
234906388	83264081
234906388	23597396
234906388	197284736
234906388	190738551
234906388	27553579
234906388	247412653
234906388	12993222
234906388	151110400
234906388	14705603
2483067211	247412653
2483067211	22930902
2483067211	14705603
2483067211	12993222
35616759	14705603
35616759	12993222
35616759	22930902
330103338	20834877
330103338	22930902
1344822025	190738551
15593388	22930902
28135388	22930902
23258265	12993222
23258265	22930902
120849748	605569038
120849748	389503094
120849748	247412653
120849748	190738551
120849748	197284736
120849748	14705603
120849748	23597396
381629793	12993222
50105076	190738551
50105076	288815950
322161329	190738551
322161329	247412653
322161329	14705603
151110400	197284736
151110400	47533676
151110400	23597396
151110400	22930902
151110400	283161337
151110400	190738551
151110400	27553579
151110400	247412653
151110400	234906388
151110400	12993222
151110400	14705603
32705359	14705603
32705359	22930902
32705359	12993222
372578721	190738551
372578721	247412653
241866679	28115447
16323809	12993222
16323809	14705603
1933090970	22930902
1933090970	12993222
33244237	14705603
33244237	12993222
33244237	22930902
278731423	22930902
278731423	14705603
2352007196	19233949
2352007196	42896073
400670062	1138514263
400670062	978843698
400670062	49654153
1885077691	978730560
9546052	66898114
29852850	423546593
119571079	19393349
332063391	153061621
17147864	42896073
19233949	50334848
14690573	50334848
290765614	19233949
15493820	42896073
15493820	333696558
15493820	15149982
20321062	5259121
380595105	19233949
42896073	49160271
42896073	25287690
42896073	1343400990
42896073	22566234
42896073	21037096
42896073	42429913
42896073	15493820
38178333	49654153
38178333	15687098
24630719	49654153
1355675563	42896073
49654153	978843698
75976233	32843303
37120359	49654153
37120359	19233949
37120359	50334848
106840108	14965536
264643131	49654153
503925082	42896073
590605424	14965536
1343400990	42896073
97931967	49654153
5259121	41902884
65189487	42896073
37680769	68765421
1708072044	50334848
1708072044	485215238
94495296	290765614
101594894	5259121
863956345	978730560
863956345	384491433
2303372976	49654153
152004319	21037096
978730560	2397616034
978730560	384491433
978730560	1885077691
978730560	863956345
266372824	2225783694
319523513	21037096
583337222	42896073
583337222	49654153
66898114	2225783694
66898114	9546052
20737589	102123471
730829214	25287690
19000970	280845211
260915401	1138514263
263369250	152004319
323482258	15493820
406610115	1343400990
406610115	42896073
1223195444	1187919948
1223195444	23479675
16585766	19233949
16585766	14690573
590064662	49654153
440495222	1074458330
385624297	42896073
385624297	14965536
16745837	1626135330
93944208	102123471
324137293	116261162
324137293	105116388
108725294	49654153
476529391	21037096
19248300	42896073
19248300	25287690
95105390	49654153
353397078	21535309
21535309	28423705
1325246334	579916057
1325246334	198304625
577463717	389017429
918163050	105116388
1626135330	16745837
339246876	49654153
1187919948	19233949
1187919948	1223195444
1187919948	50334848
1187919948	23479675
1187919948	486300363
1449795943	252921022
166110571	32843303
478268911	201545456
478268911	116261162
478268911	198304625
478268911	462303484
478268911	579916057
24210302	19233949
24210302	50334848
1160194298	14517899
333696558	153061621
333696558	15493820
2872024273	2384297413
300801433	19393349
300801433	48606031
102123471	20737589
102123471	93944208
2384297413	2872024273
19649780	235760050
19649780	152004319
21037096	389017429
21037096	22566234
21037096	152004319
21037096	25287690
423546593	29852850
272916348	49654153
600599626	17147864
153061621	125330888
153061621	332063391
153061621	333696558
19150715	21037096
19150715	152004319
978843698	42896073
978843698	400670062
978843698	50334848
978843698	49654153
1138514263	400670062
1138514263	260915401
42521959	28346473
42521959	25287690
67173796	458838536
486300363	1187919948
22566234	25287690
22566234	152004319
22566234	42896073
22566234	389017429
22566234	49654153
22566234	21037096
49994799	32843303
858396061	178916083
858396061	52881113
458838536	612540707
458838536	67173796
28346473	25287690
14965536	590605424
14965536	385624297
14965536	106840108
272247146	299933943
272247146	152004319
324720687	417453848
49160271	42896073
26153606	97931967
252921022	1449795943
252921022	50334848
252921022	19233949
42429913	19248300
42429913	21037096
42429913	42896073
29984312	25287690
15149982	15493820
612540707	458838536
50334848	49654153
50334848	19233949
142782932	42896073
142782932	15493820
28423705	21535309
579916057	116261162
579916057	462303484
579916057	198304625
91839605	28346473
91839605	25287690
797464399	28346473
608458740	50334848
389017429	25287690
389017429	22566234
389017429	21037096
1483413924	21037096
1483413924	42896073
1914696920	21037096
23479675	1223195444
23479675	1187919948
23479675	50334848
23479675	19233949
485215238	1708072044
68765421	19393349
68765421	37680769
417453848	324720687
52881113	858396061
198304625	462303484
198304625	478268911
198304625	201545456
198304625	116261162
405134303	384491433
405134303	152004319
804370735	152004319
965298974	42896073
384491433	978730560
384491433	863956345
384491433	405134303
105116388	918163050
105116388	116261162
44894456	125330888
44894456	19233949
41902884	5259121
201545456	198304625
280845211	19000970
280845211	152004319
2819665667	49654153
2397616034	978730560
15687098	38178333
15687098	290765614
235760050	21037096
23864143	25287690
517625296	28346473
116261162	478268911
116261162	579916057
116261162	462303484
116261162	198304625
116261162	105116388
125330888	44894456
125330888	153061621
48606031	300801433
2225783694	66898114
2828508025	28346473
25287690	19248300
25287690	91839605
25287690	42896073
25287690	28346473
462303484	198304625
462303484	579916057
462303484	116261162
197458566	28346473
197458566	25287690
2860330333	1852665702
2860330333	19038934
184045217	19038934
509034236	19038934
210198155	19038934
456900385	19038934
430976041	19038934
29382277	6433472
29382277	1328313170
821660419	16931849
17679507	22009023
138999399	50130142
138999399	53228188
19788514	6433472
16931849	6433472
16931849	2358732002
16931849	75184478
16931849	22009023
16931849	821660419
16931849	563101204
16931849	253343991
531354965	414329527
119117989	6433472
1328313170	29382277
46100172	21889069
46100172	6433472
22009023	16931849
282160599	6433472
282160599	133752184
143985641	2821601
143985641	6433472
143985641	90931180
75184478	16931849
75184478	6433472
1289398842	6433472
251318959	6433472
1051485102	177694229
27294043	21889069
27294043	6433472
133011087	6433472
30956253	6433472
21889069	328171348
21889069	79438625
21889069	6433472
713328725	6433472
26973231	2821601
80336407	6433472
503855448	21889069
503855448	79438625
17962349	2821601
1242969978	6433472
78898625	20478618
78898625	39806752
78898625	282160599
22209272	6433472
22209272	211055586
600617800	6433472
600617800	22196596
6433472	21036535
6433472	27294043
6433472	21166754
6433472	21889069
6433472	18999854
464259204	6433472
563101204	16931849
90769107	10495802
90769107	6433472
34862104	79438625
10495802	90769107
50130142	138999399
1880324160	90931180
1880324160	39806752
1880324160	35547690
1880324160	6433472
177432889	6433472
20881416	20478618
20176082	6433472
28495979	6433472
28495979	33924573
282145270	6433472
21036535	59274909
21036535	21889069
21036535	27294043
21036535	21166754
21036535	6433472
411729106	381114629
35890402	6433472
744093090	21889069
744093090	6433472
483113753	18999854
32410002	6433472
2858479760	6433472
26855304	21889069
177694229	6433472
177694229	1051485102
2180309078	6433472
59274909	21036535
59274909	6433472
312806945	6433472
164736210	6433472
18232665	6433472
919370460	1880324160
919370460	1122528709
602323555	6433472
602323555	125028278
18999854	412461506
18999854	27294043
18999854	27782613
18999854	6433472
62374584	6433472
1494391146	6433472
26743328	6433472
18398051	79438625
81630573	6433472
14108511	6433472
519743311	29599300
25546234	125028278
25546234	6433472
182086937	133752184
133752184	282160599
133752184	182086937
133752184	125028278
133752184	6433472
35547690	1880324160
23526291	23030449
23526291	18773985
79438625	6433472
79438625	21889069
79438625	328171348
56541037	6433472
2717613758	133752184
2646715268	6433472
2646715268	21889069
397385606	6433472
14676907	21889069
14676907	6433472
92665203	6433472
29599300	6433472
29599300	519743311
21166754	21889069
21166754	6433472
21166754	57410368
21166754	21036535
191453031	6433472
132274162	6433472
23030449	23526291
23030449	6433472
208503203	6433472
208503203	90931180
2285921064	6433472
39806752	133752184
39806752	90931180
39806752	6433472
27782613	18999854
14552998	143985641
466992151	6433472
221522152	6433472
18773985	23526291
440069228	21889069
440069228	6433472
191814761	6433472
191814761	125028278
53228188	57410368
53228188	138999399
1353273036	6433472
272247146	6433472
16940626	21889069
27776653	6433472
54304330	381114629
261481127	6433472
22196596	600617800
51361356	1169702192
243336988	6433472
14163701	79438625
56790443	21889069
56790443	125028278
56790443	6433472
242163485	220561543
242163485	6433472
1169702192	51361356
1169702192	6433472
17885604	6433472
2867902230	6433472
27699335	6433472
2358732002	16931849
20478618	20881416
20478618	6433472
20478618	78898625
20478618	133752184
1122528709	6433472
