16834659	2454760763
16834659	62899824
16834659	949583414
16834659	203891017
16834659	447254671
16834659	45353194
16834659	2876453714
16834659	2835363378
16834659	2857657243
16834659	464277028
16834659	56326314
16834659	23172839
16834659	20555687
16834659	17094323
16834659	150434054
16834659	16543505
16834659	69220946
16834659	50236686
16834659	39486723
16834659	51932695
15144505	28674648
15144505	253615698
23172839	2187581846
23172839	16834659
23172839	33900336
212473438	16834659
253615698	16834659
253615698	15144505
494029723	16834659
1605344245	39486723
1605344245	316984446
2835363378	16834659
62899824	16834659
50236686	16834659
99646859	39486723
99646859	23565653
99646859	51932695
99646859	16834659
2857657243	2752077109
2857657243	16834659
17094323	16834659
408128030	16834659
464277028	16834659
478047836	225669436
150434054	16834659
1446610585	16834659
17677943	16834659
623531743	99646859
959674328	16834659
39486723	1605344245
39486723	16834659
182896477	447254671
23565653	99646859
23565653	16543505
190385892	23172839
377909919	16834659
28674648	15144505
2785647174	16834659
13007932	16834659
2187581846	23172839
339396638	533638465
339396638	16834659
555869004	16834659
174508671	16834659
949583414	16834659
56260227	578637443
65671142	50766270
561549614	16834659
561549614	136875812
561549614	316984446
291659413	16834659
16543505	23565653
316984446	136875812
316984446	1605344245
316984446	561549614
29547409	183130313
20555687	16834659
2876453714	16834659
291695082	16834659
69220946	16834659
203891017	16834659
45353194	16834659
56326314	16834659
225669436	16834659
225669436	478047836
1849336742	16834659
2752077109	2857657243
1138359524	17094323
33900336	23172839
447254671	16834659
136875812	561549614
136875812	316984446
533638465	16834659
48903480	79591564
316853073	865300364
2193309186	1186916395
32224824	6781822
32224824	194871638
32224824	22315925
32224824	42130622
309558781	18618463
309558781	32201297
309558781	310178659
1607528220	175243720
1607528220	170666695
1607528220	32201297
1607528220	15250661
1607528220	17831767
2178611209	15250661
15250661	190941998
15250661	320692744
15250661	299535432
15250661	47874155
15250661	20428963
15250661	352893059
15250661	31323337
15250661	32201297
15250661	17831767
15250661	22315925
52968665	15382667
52968665	506963378
2782737520	70150157
92597709	15452937
371295497	15250661
31323337	15250661
31323337	32201297
31323337	352893059
31323337	194871638
31323337	73106978
175243720	310178659
175243720	1607528220
175243720	170666695
175243720	32201297
227423066	2930192905
227423066	21102956
61436584	17831767
61436584	299535432
61436584	15250661
1152572244	32201297
865300364	872786449
865300364	316853073
865300364	309558781
865300364	801603578
42130622	32224824
42130622	6781822
1387725252	70560285
1387725252	50433
1387725252	5976352
17831767	32224824
17831767	47874155
17831767	352893059
17831767	15250661
17831767	32201297
33513321	94895312
33513321	72076771
33513321	15250661
278473601	22315925
294607938	15250661
480924162	15250661
1974913514	15250661
123746182	352893059
123746182	545642497
123746182	32201297
123746182	22315925
123746182	15250661
57314631	15250661
320692744	17831767
320692744	352893059
320692744	452083171
320692744	775632937
320692744	20428963
320692744	31077006
320692744	125550777
