2654205734	60238858
2654205734	5402612
228332540	7589572
228332540	612473
228332540	5402612
23691974	110576660
23691974	2190056023
23691974	352272591
23691974	277021346
23691974	612473
23691974	5402612
2778985858	1041442471
1607528220	5402612
59162656	2551443991
59162656	47422543
59162656	5402612
1215478519	5402612
2828570306	5402612
1180458038	5402612
2090971	5402612
17979038	1041442471
32754385	5402612
32754385	9887932
1021025779	2674602809
1021025779	1041442471
1021025779	8442372
1021025779	5402612
3100034198	612473
3100034198	5402612
140114177	2190056023
140114177	5402612
169670184	539863097
169670184	2570381768
44299861	169670184
44299861	5402612
27840350	5402612
48262389	612473
48262389	5402612
1041442471	73571645
2527079689	1041442471
379426282	5402612
232204190	5402612
47624589	962069820
47624589	5402612
27071062	19523359
105899607	2190056023
105899607	22595388
105899607	47624589
105899607	962069820
105899607	200262214
105899607	5402612
2791953405	5402612
933865238	2190056023
933865238	612473
933865238	5402612
30600321	5402612
2196220776	5402612
1320134354	5402612
612473	154226261
612473	7589572
612473	143415291
612473	5402612
32026243	198553539
2190056023	110576660
2190056023	48692493
2190056023	105899607
2190056023	612473
2190056023	7589572
2190056023	47624589
2190056023	200262214
2190056023	5402612
7589572	2190056023
7589572	915457662
7589572	139431278
7589572	24976469
7589572	254478272
7589572	21185710
7589572	112683220
7589572	352204497
7589572	86740435
7589572	407722863
7589572	143415291
7589572	612473
7589572	5402612
46365811	5402612
21891765	22595388
21891765	143415291
21891765	612473
21891765	5402612
44895863	180513679
44895863	5402612
44895863	32754385
159653717	5402612
189051033	612473
189051033	5402612
259283033	283078892
259283033	65375897
259283033	54747537
270491123	5402612
61788586	5402612
962069820	105899607
962069820	47624589
962069820	5402612
20978217	612473
20978217	5402612
437248281	800889805
49037573	5402612
138793265	612473
1849677770	1041442471
575995521	5402612
306469412	5402612
326437530	5402612
24328805	5402612
29679460	5402612
29679460	143415291
29679460	114579233
29679460	612473
205781681	39358333
205781681	612473
18933045	5402612
95757237	5402612
60091786	5402612
24570419	612473
24570419	234600655
24570419	5402612
31375792	612473
